provider,name,source
gibs,SMAP L3 Active Sigma0 XPOL tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Active Sigma0 XPOL tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Active Sigma0 XPOL QA tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Active Sigma0 XPOL QA tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Active Sigma0 XPOL RFI tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Active Sigma0 XPOL RFI tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Active Soil Moisture tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Active Soil Moisture tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Passive Brightness Temp H tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Passive Brightness Temp H tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Passive Brightness Temp V tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Passive Brightness Temp V tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Passive Day Freeze Thaw tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Passive Day Freeze Thaw tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Passive Day Soil Moisture tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Passive Day Soil Moisture tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Passive Enhanced Day Freeze Thaw tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Passive Enhanced Day Freeze Thaw tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Passive Enhanced Day Soil Moisture tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Passive Enhanced Day Soil Moisture tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Passive Enhanced Night Freeze Thaw tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Passive Enhanced Night Freeze Thaw tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Passive Enhanced Night Soil Moisture tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Passive Enhanced Night Soil Moisture tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Passive Night Freeze Thaw tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Passive Night Freeze Thaw tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Passive Night Soil Moisture tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Passive Night Soil Moisture tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Sea Surface Salinity CAP 8Day RunningMean tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Sea Surface Salinity CAP 8Day RunningMean tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Sea Surface Salinity CAP Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Sea Surface Salinity CAP Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Sea Surface Salinity REMSS 8Day RunningMean tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Sea Surface Salinity REMSS 8Day RunningMean tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L3 Sea Surface Salinity REMSS Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L3 Sea Surface Salinity REMSS Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L4 Analyzed Root Zone Soil Moisture tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L4 Analyzed Root Zone Soil Moisture tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L4 Analyzed Surface Soil Moisture tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L4 Analyzed Surface Soil Moisture tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L4 Emult Average tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L4 Emult Average tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L4 Frozen Area tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L4 Frozen Area tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L4 Mean Gross Primary Productivity tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L4 Mean Gross Primary Productivity tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L4 Mean Heterotrophic Respiration tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L4 Mean Heterotrophic Respiration tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L4 Mean Net Ecosystem Exchange tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L4 Mean Net Ecosystem Exchange tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L4 Snow Mass tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L4 Snow Mass tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L4 Soil Temperature Layer 1 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L4 Soil Temperature Layer 1 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L4 Uncertainty Analyzed Root Zone Soil Moisture tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L4 Uncertainty Analyzed Root Zone Soil Moisture tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L4 Uncertainty Analyzed Surface Soil Moisture tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L4 Uncertainty Analyzed Surface Soil Moisture tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP L4 Uncertainty Mean Net Ecosystem Exchange tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP L4 Uncertainty Mean Net Ecosystem Exchange tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SMAP Sentinel-1 L2 Active Passive Soil Moisture tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SMAP Sentinel-1 L2 Active Passive Soil Moisture tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SRTM Color Index tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SRTM Color Index tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F10 Cloud Liquid Water Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F10 Cloud Liquid Water Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F10 Cloud Liquid Water Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F10 Cloud Liquid Water Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F10 Rain Rate Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F10 Rain Rate Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F10 Rain Rate Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F10 Rain Rate Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F10 Water Vapor Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F10 Water Vapor Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F10 Water Vapor Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F10 Water Vapor Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F10 Wind Speed Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F10 Wind Speed Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F10 Wind Speed Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F10 Wind Speed Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F11 Cloud Liquid Water Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F11 Cloud Liquid Water Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F11 Cloud Liquid Water Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F11 Cloud Liquid Water Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F11 Rain Rate Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F11 Rain Rate Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F11 Rain Rate Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F11 Rain Rate Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F11 Water Vapor Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F11 Water Vapor Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F11 Water Vapor Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F11 Water Vapor Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F11 Wind Speed Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F11 Wind Speed Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F11 Wind Speed Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F11 Wind Speed Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F13 Cloud Liquid Water Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F13 Cloud Liquid Water Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F13 Cloud Liquid Water Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F13 Cloud Liquid Water Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F13 Rain Rate Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F13 Rain Rate Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F13 Rain Rate Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F13 Rain Rate Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F13 Water Vapor Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F13 Water Vapor Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F13 Water Vapor Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F13 Water Vapor Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F13 Wind Speed Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F13 Wind Speed Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F13 Wind Speed Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F13 Wind Speed Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F14 Cloud Liquid Water Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F14 Cloud Liquid Water Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F14 Cloud Liquid Water Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F14 Cloud Liquid Water Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F14 Rain Rate Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F14 Rain Rate Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F14 Rain Rate Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F14 Rain Rate Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F14 Water Vapor Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F14 Water Vapor Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F14 Water Vapor Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F14 Water Vapor Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F14 Wind Speed Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F14 Wind Speed Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F14 Wind Speed Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F14 Wind Speed Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F15 Cloud Liquid Water Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F15 Cloud Liquid Water Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F15 Cloud Liquid Water Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F15 Cloud Liquid Water Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F15 Rain Rate Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F15 Rain Rate Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F15 Rain Rate Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F15 Rain Rate Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F15 Water Vapor Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F15 Water Vapor Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F15 Water Vapor Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F15 Water Vapor Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F15 Wind Speed Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F15 Wind Speed Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F15 Wind Speed Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F15 Wind Speed Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F16 Cloud Liquid Water Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F16 Cloud Liquid Water Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F16 Cloud Liquid Water Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F16 Cloud Liquid Water Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F16 Rain Rate Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F16 Rain Rate Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F16 Rain Rate Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F16 Rain Rate Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F16 Water Vapor Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F16 Water Vapor Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F16 Water Vapor Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F16 Water Vapor Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F16 Wind Speed Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F16 Wind Speed Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F16 Wind Speed Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F16 Wind Speed Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F17 Cloud Liquid Water Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F17 Cloud Liquid Water Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F17 Cloud Liquid Water Over Oceans Descending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F17 Cloud Liquid Water Over Oceans Descending tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,SSMI DMSP F17 Rain Rate Over Oceans Ascending tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>SSMI DMSP F17 Rain Rate Over Oceans Ascending tileset</TiledGroupName></Service></GDAL_WMS>"
